"country_code","region_name","iata","icao","airport","latitude","longitude"
"CA","Quebec","YMX","CYMX","Montreal-Mirabel International Airport","45.679501","-74.038696"
"CA","Quebec","YMW","CYMW","Maniwaki Airport","46.27280045","-75.99060059"
"CA","Nunavut","YMV","","Mary River Aerodrome","71.32416667","-79.35694444"
"CA","British Columbia","YMU","","Mansons Landing Water Aerodrome","50.06669998","-124.9830017"
"CA","Quebec","YMT","CYMT","Chibougamau/Chapais Airport","49.77190018","-74.52809906"
"CA","Quebec","YMQ","","metropolitan area3","45.508611","-73.553889"
"CA","British Columbia","YMP","","Port McNeill Airport","50.57559967","-127.0289993"
"CA","Ontario","YMO","CYMO","Moosonee Airport","51.29109955","-80.60780334"
"CA","Nunavut","UZM","","Hope Bay Aerodrome","68.156","-106.618"
"CA","Newfoundland and Labrador","YMN","CYFT","Makkovik Airport","55.07690048","-59.18640137"
"CA","Alberta","YMM","CYMM","Fort McMurray International Airport","56.65330124","-111.2220001"
"CA","Quebec","YML","CYML","Charlevoix Airport","47.59749985","-70.22389984"
"CA","Saskatchewan","YMJ","CYMJ","CFB Moose Jaw (C.M. McEwen Airport)","50.33029938","-105.5589981"
"CA","Newfoundland and Labrador","YMH","CYMH","Mary's Harbour Airport","52.30279922","-55.84719849"
"CA","Ontario","YMG","CYMG","Manitouwadge Airport","49.08390045","-85.86060333"
"CA","British Columbia","YMF","","Montague Harbour Water Aerodrome","48.817","-123.2"
"CA","Ontario","WNN","","Wunnummin Lake Airport","52.89390182","-89.28919983"
"CA","Quebec","YME","CYME","Matane Airport","48.85689926","-67.45330048"
"CA","Northwest Territories","YMD","CYMD","Mould Bay Airport","76.2392","-119.3216"
"CA","British Columbia","YMB","","Merritt Airport","50.12279892","-120.7470016"
"CA","Yukon","YMA","CYMA","Mayo Airport","63.61640167","-135.8679962"
"CA","British Columbia","YLY","CYNJ","Langley Regional Airport","49.10079956","-122.6309967"
"CA","British Columbia","YLW","CYLW","Kelowna International Airport","49.95610046","-119.3779984"
"CA","Alberta","WPC","CZPC","Pincher Creek Airport","49.52059937","-113.9970016"
"CA","Nunavut","YLT","CYLT","Alert Airport","82.51779938","-62.2806015"
"CA","Quebec","YLS","","Lebel-sur-Quevillon Airport","49.03030014","-77.01719666"
"CA","British Columbia","WPL","","Powell Lake Water Aerodrome","49.88330078","-124.5329971"
"CA","Manitoba","YLR","CYLR","Leaf Rapids Airport","56.51330185","-99.98529816"
"CA","Quebec","YLQ","CYLQ","La Tuque Airport","47.40969849","-72.78890228"
"CA","Quebec","YLP","CYLP","Mingan Airport","50.2869","-64.1528"
"CA","Quebec","SSQ","","La Sarre Airport","48.91719818","-79.1785965"
"CA","Yukon","YLM","","Clinton Creek Airport","64.475545","-140.741748"
"CA","Alberta","YLL","CYLL","Lloydminster Airport","53.30920029","-110.072998"
"CA","British Columbia","CJH","","Chilko Lake (Tsylos Park Lodge) Aerodrome","51.62609863","-124.1419983"
"CA","Ontario","YLK","CYLS","Lake Simcoe Regional Airport","44.48529816","-79.55560303"
"CA","Saskatchewan","YLJ","CYLJ","Meadow Lake Airport","54.12530136","-108.5230026"
"CA","Ontario","YLH","CYLH","Lansdowne House Airport","52.1955986","-87.93419647"
"CA","Northwest Territories","YLE","","Whati Airport","63.13169861","-117.2460022"
"CA","Ontario","YLD","CYLD","Chapleau Airport","47.81999969","-83.34670258"
"CA","Nunavut","YLC","CYLC","Kimmirut Airport","62.84999847","-69.88330078"
"CA","Alberta","YLB","CYLB","Lac La Biche Airport","54.77030182","-112.0319977"
"CA","Ontario","YKZ","CYKZ","Buttonville Municipal Airport","43.86220169","-79.37000275"
"CA","Saskatchewan","YKY","CYKY","Kindersley Regional Airport","51.51750183","-109.1809998"
"CA","Ontario","YKX","CYKX","Kirkland Lake Airport","48.21030045","-79.98139954"
"CA","Quebec","YKU","","Chisasibi Airport","53.80559921","-78.91690063"
"CA","British Columbia","YKT","","Klemtu Water Aerodrome","52.60763455","-128.5217571"
"CA","Quebec","YKQ","CYKQ","Waskaganish Airport","51.47330093","-78.75830078"
"CA","Quebec","YKL","CYKL","Schefferville Airport","54.80530167","-66.80529785"
"CA","British Columbia","YKK","","Kitkatla Water Aerodrome","53.79999924","-130.4329987"
"CA","Nunavut","YZS","CYZS","Coral Harbour Airport","64.19329834","-83.35939789"
"CA","Saskatchewan","YKJ","CYKJ","Key Lake Airport","57.2560997","-105.6179962"
"CA","Quebec","YKG","CYAS","Kangirsuk Airport","60.02719879","-69.99919891"
"CA","Ontario","YKF","CYKF","Region of Waterloo International Airport","43.46080017","-80.37860107"
"CA","Manitoba","YKE","","Knee Lake Airport","54.915298","-94.798103"
"CA","Ontario","YKD","CYKM","Kincardine Municipal Airport","44.201401","-81.606697"
"CA","Ontario","YKD","CYKM","Kincardine Municipal Airport","44.201401","-81.606697"
"CD","Mai-Ndombe","INO","FZBA","Inongo Airport","-1.947219968","18.28580093"
"CD","Equateur","BSU","FZEN","Basankusu Airport","1.22472","19.7889"
"CD","Haut-Katanga","KEC","FZQG","Kasenga Airport","-10.35000038","28.63299942"
"CD","Lualaba","KWZ","FZQM","Kolwezi Airport","-10.76589966","25.50569916"
"CD","Kasai","BAN","FZVR","Basongo Airport","-4.315802","20.414891"
"CD","Nord-Kivu","GOM","FZNA","Goma International Airport","-1.670809984","29.2385006"
"CD","Bas-Uele","BZU","FZKJ","Buta Zega Airport","2.818350077","24.79369926"
"CD","Mongala","LIQ","FZGA","Lisala Airport","2.17066","21.496901"
"CD","Kasai","PFR","FZVS","Ilebo Airport","-4.329919","20.590124"
"CD","Kongo Central","LZI","FZAL","Luozi Airport","-4.949999809","14.13300037"
"CD","Sud-Ubangi","LIE","FZFA","Libenge Airport","3.632999897","18.63299942"
"CD","Kasai Oriental","LJA","FZVA","Lodja Airport","-3.417000055","23.45000076"
"CD","Tshopo","FKI","FZIC","Bangoka International Airport","0.481638998","25.33799934"
"CD","Kasai","KGA","FZUA","Kananga Airport","-5.900050163","22.46920013"
"CD","Sankuru","IKL","FZGV","Ikela Airport","-1.048109","23.372501"
"CD","Mai-Ndombe","LUS","FZCE","Lusanga Airport","-4.800000191","18.71699905"
"CD","Kongo Central","NKL","FZAR","Nkolo-Fuma Airport","-5.421","14.8169"
"CD","Mai-Ndombe","MSM","FZCV","Masi-Manimba Airport","-4.782999992","17.85000038"
"CD","Nord-Kivu","IRP","FZJH","Matari Airport","2.827610016","27.5883007"
"CD","Tshopo","YAN","FZIR","Yangambi Airport","0.782999992","24.46699905"
"CD","Kasai Oriental","LBO","FZVI","Lusambo Airport","-4.961669922","23.37829971"
"CD","Maniema","PUN","FZOP","Punia Airport","-1.366999984","26.33300018"
"CD","Haut-Katanga","PWO","FZQC","Pweto Airport","-8.467000008","28.88299942"
"CD","Mai-Ndombe","IDF","FZCB","Idiofa Airport","-5","19.60000038"
"CD","Kinshasa","FIH","FZAA","N'djili Airport (Kinshasa Int'l Airport)","-4.38575","15.4446"
"CD","Kasai","LZA","FZUG","Luiza Airport","-7.183000088","22.39999962"
"CD","Mai-Ndombe","FDU","FZBO","Bandundu Airport","-3.311320066","17.38170052"
"CD","Kasai Oriental","MJM","FZWA","Mbuji Mayi Airport","-6.121240139","23.56900024"
"CD","Equateur","MDK","FZEA","Mbandaka Airport","0.022600001","18.2887001"
"CD","Mongala","BMB","FZFU","Bumba Airport","2.18278","22.481701"
"CD","Ituri","BUX","FZKA","Bunia Airport","1.565719962","30.2208004"
"CD","Maniema","KND","FZOA","Kindu Airport","-2.919179916","25.91539955"
"CD","Tanganyika","KBO","FZRM","Kabalo Airport","-6.083000183","26.91699982"
"CD","Tanganyika","BDV","FZRB","Moba Airport","-7.066999912","29.78300095"
"CD","Kasai","TSH","FZUK","Tshikapa Airport","-6.43833","20.794701"
"CD","Maniema","KLY","FZOD","Kamisuku Airport","-2.578000069","26.73399925"
"CD","Equateur","BDT","FZFD","Gbadolite Airport","4.253210068","20.97529984"
"CD","Kinshasa","NLO","FZAB","N'Dolo Airport","-4.326660156","15.32750034"
"CD","Nord-Ubangi","KLI","FZFP","Kotakoli Air Base","4.15763998","21.65089989"
"CD","Tshuapa","BNB","FZGN","Boende Airport","-0.216999993","20.85000038"
"CD","Nord-Kivu","BNC","FZNP","Beni Airport","0.575","29.4739"
"CD","Haut-Katanga","KNM","FZTK","Kaniama Airport","-7.583000183","24.14999962"
"CD","Kongo Central","BOA","FZAJ","Boma Airport","-5.854000092","13.06400013"
"CD","Haut-Katanga","FBM","FZQA","Lubumbashi International Airport","-11.59130001","27.53089905"
"CD","Mai-Ndombe","KKW","FZCA","Kikwit Airport","-5.035769939","18.78560066"
"CD","Nord-Kivu","RUE","","Butembo Airport","0.117142","29.312992"
"CD","Kasai Oriental","KBN","FZWT","Tunta Airport","-6.132999897","24.4829998"
"CD","Sud-Ubangi","GMA","FZFK","Gemena Airport","3.235369921","19.77129936"
"CD","Tanganyika","FMI","FZRF","Kalemie Airport","-5.875559807","29.25"
"CD","Sud-Kivu","BKY","FZMA","Kavumu Airport","-2.308979988","28.80879974"
"CD","Haut-Katanga","KAP","FZSK","Kapanga Airport","-8.350000381","22.58300018"
"CD","Tanganyika","KOO","FZRQ","Kongolo Airport","-5.39444","26.99"
"CD","Tanganyika","MNO","FZRA","Manono Airport","-7.288889885","27.39439964"
"CD","Kongo Central","MAT","FZAM","Matadi Tshimpi Airport","-5.799610138","13.44040012"
"CD","Haut-Katanga","KIL","","Kilwa Airport","-9.2886","28.3269"
"CD","Kongo Central","MNB","FZAG","Muanda Airport (Moanda Airport)","-5.930860043","12.35179996"
"CD","Mai-Ndombe","KRZ","FZBT","Basango Mboliasa Airport","-1.434999943","19.02400017"
"CD","Kasai","MEW","FZVM","Mweka Airport","-4.849999905","21.54999924"
"CD","Kasai Oriental","GDJ","FZWC","Gandajika Airport","-6.733","23.950001"
"CD","Mai-Ndombe","KGN","FZOK","Kasongo Lunda Airport","-4.532999992","26.61700058"
"CD","Mai-Ndombe","NIO","FZBI","Nioki Airport","-2.717499971","17.68470001"
"CF","Haute-Kotto","ODA","FEFW","Ouadda Airport","8.010560036","22.39859962"
"CF","Haut-Mbomou","IMO","FEFZ","Zemio Airport","5.050000191","25.14999962"
"CF","Vakaga","GDI","","Gordil Airport","9.581117","21.728172"
"CF","Bangui","BGF","FEFF","Bangui M'Poko International Airport","4.398479939","18.51880074"
"CF","Mbomou","RFA","FEGR","Rafai Airport","4.988609791","23.92779922"
"CF","Mambere-Kadei","BBT","FEFT","Berberati Airport","4.221580029","15.78639984"
"CF","Haute-Kotto","AIG","FEFY","Yalinga Airport","6.519999981","23.26000023"
"CF","Mbomou","BMF","FEGM","Bakouma Airport","5.693999767","22.8010006"
"CF","Haut-Mbomou","MKI","FEGE","M'Boki Airport","5.333010197","25.93190002"
"CF","Nana-Mambere","BOP","FEFO","Bouar Airport","5.958000183","15.63700008"
"CF","Ouham","BCF","FEGU","Bouca Airport","6.517000198","18.2670002"
"CF","Ouham","BTG","FEGF","Batangafo Airport","7.314109802","18.30879974"
"CF","Mambere-Kadei","CRF","FEFC","Carnot Airport","4.936999798","15.89400005"
"CF","Bamingui-Bangoran","NDL","FEFN","N'Dele Airport","8.427206039","20.63515663"
"CF","Haute-Kotto","KWD","","Kavadja Airport","-1.95","124.9666667"
"CF","Ouham-Pende","BOZ","FEGZ","Bozoum Airport","6.344170094","16.32189941"
"CF","Haute-Kotto","BIV","FEFR","Bria Airport","6.527780056","21.98940086"
"CF","Ouham","BSN","FEFS","Bossangoa Airport","6.492000103","17.42900085"
"CF","Vakaga","IRO","FEFI","Birao Airport","10.23639965","22.71689987"
"CF","Bamingui-Bangoran","KOL","","Koumala Airport","8.4965","21.2565"
"CF","Mbomou","BGU","FEFG","Bangassou Airport","4.784999847","22.78100014"
"CF","Vakaga","ODJ","FEGO","Ouanda Djalle Airport","8.899999619","22.78300095"
"CF","Ouaka","BBY","FEFM","Bambari Airport","5.846940041","20.64749908"
"CF","Bamingui-Bangoran","GDA","","Gounda Airport","9.316703","21.185"
"CG","Cuvette","MKJ","FCOM","Makoua Airport","-0.017000001","15.58300018"
"CG","Sangha","SOE","FCOS","Souanke Airport","2.066999912","14.13300037"
"CG","Plateaux","DJM","FCBD","Djambala Airport","-2.532999992","14.75"
"CG","Plateaux","LCO","FCBL","Lague Airport","-2.450000048","14.53299999"
"CG","Niari","DIS","FCPL","Dolisie Airport","-4.20635","12.6599"
"CG","Plateaux","LKC","","Lekana Airport","-2.313","14.606"
"CG","Brazzaville","BZV","FCBB","Maya-Maya Airport","-4.251699924","15.25300026"
"CG","Bouenza","MUY","FCBM","Mouyondzi Airport","-4.014873981","13.96611214"
"CG","Cuvette-Ouest","EWO","FCOE","Ewo Airport","-0.883000016","14.80000019"
"CG","Pointe-Noire","PNR","FCPP","Pointe Noire Airport","-4.816030025","11.88659954"
"CG","Niari","MSX","FCMM","Mossendjo Airport","-2.950000048","12.69999981"
"CG","Brazzaville","ANJ","FCBZ","Zanaga Airport","-2.849999905","13.81700039"
"CG","Lekoumou","SIB","FCBS","Sibiti Airport","-3.683000088","13.35000038"
"CG","Plateaux","GMM","FCOG","Gamboma Airport","-1.829403","15.885237"
"CG","Likouala","ION","FCOI","Impfondo Airport","1.616999984","18.06699944"
"CG","Sangha","EPN","","Epena Airport","1.3666667","17.4833333"
"CG","Bouenza","NKY","FCBY","Yokangassi Airport","-4.223077","13.286347"
"CG","Sangha","OUE","FCOU","Ouesso Airport","1.615990043","16.03790092"
"CG","Niari","KMK","FCPA","Makabana Airport","-3.48300004","12.61699963"
"CG","Pool","KNJ","FCBK","Kindamba Airport","-3.950000048","14.5170002"
"CG","Cuvette","BOE","FCOB","Boundji Airport","-1.032999992","15.38300037"
"CG","Cuvette","OLL","","Oyo Ollombo Airport","-1.226666","15.91"
"CG","Cuvette","OKG","","Okoyo Airport","-1.448330045","15.07330036"
"CG","Likouala","BTB","FCOT","Betou Airport","3.049999952","18.5"
"CG","Cuvette","FTX","FCOO","Owando Airport","-0.531350017","15.95009995"
"CG","Cuvette-Ouest","KEE","FCOK","Kelle Airport","-0.082999997","14.53299999"
"CH","Luzern","EML","LSME","Emmen Air Base","47.092444","8.305184"
"CH","Graubunden","SMV","LSZS","Samedan Airport (Engadin Airport)","46.53409958","9.884110451"
"CH","Ticino","LUG","LSZA","Lugano Airport","46.00429916","8.910579681"
"CH","Sankt Gallen","ACH","LSZR","St. Gallen-Altenrhein Airport","47.48500061","9.560770035"
"CH","Basel-Stadt","BSL","LFSB","EuroAirport Basel-Mulhouse-Freiburg","47.59","7.529167"
"CH","Valais","SIR","LSGS","Sion Airport","46.21960068","7.326759815"
